latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country_txt,region_txt,attacktype
54.863117,-6.278343,1,19,4,1977,19/04/1977,Ballymena,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,2,20,4,1977,20/04/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,21,4,1977,21/04/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.446968,-6.39292,1,23,4,1977,23/04/1977,Craigavon,Northern Ireland,United Kingdom,Western Europe,Armed Assault
45.072731,7.679541,1,27,4,1977,27/04/1977,Turin,Piedmont,Italy,Western Europe,Assassination
43.136978,-2.073914,1,29,4,1977,29/04/1977,Tolosa,Gipuzcoa,Spain,Western Europe,Assassination
43.136978,-2.073914,1,29,4,1977,29/04/1977,Tolosa,Gipuzcoa,Spain,Western Europe,Armed Assault
54.50853,-6.763131,1,29,4,1977,29/04/1977,Dungannon,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,3,5,1977,03/05/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,5,5,1977,05/05/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,8,5,1977,08/05/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,10,5,1977,10/05/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,10,5,1977,10/05/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.684823,-5.965868,1,10,5,1977,10/05/1977,Newtownabbey,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.238631,-7.170908,1,12,5,1977,12/05/1977,Rosslea,Northern Ireland,United Kingdom,Western Europe,Assassination
54.098791,-6.415128,1,14,5,1977,14/05/1977,Drumintee,Northern Ireland,United Kingdom,Western Europe,Assassination
43.291618,-1.977903,1,18,5,1977,18/05/1977,Donostia-San Sebastian,Gipuzcoa,Spain,Western Europe,Assassination
43.34872,-3.010091,1,20,5,1977,20/05/1977,Algorta,Biscay,Spain,Western Europe,Hostage Taking (Kidnapping)
54.411953,-6.745731,1,20,5,1977,20/05/1977,Benburb,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,21,5,1977,21/05/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
53.076694,6.617635,8,23,5,1977,23/05/1977,Tynaarlo,Drenthe,Netherlands,Western Europe,Armed Assault
54.607712,-5.95621,1,30,5,1977,30/05/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.6197,-6.50612,3,2,6,1977,02/06/1977,Ardboe,Northern Ireland,United Kingdom,Western Europe,Armed Assault
41.400635,2.150913,2,4,6,1977,04/06/1977,Barcelona,Barcelona,Spain,Western Europe,Assassination
41.400635,2.150913,2,4,6,1977,04/06/1977,Barcelona,Barcelona,Spain,Western Europe,Armed Assault
54.607712,-5.95621,1,8,6,1977,08/06/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
41.890961,12.490069,1,9,6,1977,09/06/1977,Rome,Lazio,Italy,Western Europe,Assassination
43.93215,10.918511,1,22,6,1977,22/06/1977,Pistoia,Tuscany,Italy,Western Europe,Assassination
54.607712,-5.95621,1,22,6,1977,22/06/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,29,6,1977,29/06/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.768732,11.256901,1,30,6,1977,30/06/1977,Florence,Tuscany,Italy,Western Europe,Bombing/Explosion
41.462292,15.544746,1,5,7,1977,05/07/1977,Foggia,Apulia,Italy,Western Europe,Hostage Taking (Kidnapping)
54.414416,-6.976641,1,6,7,1977,06/07/1977,Aughnacloy,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,15,7,1977,15/07/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.071136,-6.513154,1,22,7,1977,22/07/1977,Ballymoney,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
50.11797,8.644191,1,30,7,1977,30/07/1977,Frankfurt,Hesse,West Germany (FRG),Western Europe,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,9,8,1977,09/08/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,12,8,1977,12/08/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
41.890961,12.490069,1,13,8,1977,13/08/1977,Rome,Lazio,Italy,Western Europe,Assassination
41.890961,12.490069,2,23,8,1977,23/08/1977,ROme,Lazio,Italy,Western Europe,Armed Assault
49.008085,8.403756,1,25,8,1977,25/08/1977,Karlsruhe,Baden-Wurttemberg,West Germany (FRG),Western Europe,Assassination
54.607712,-5.95621,1,28,8,1977,28/08/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,31,8,1977,31/08/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
50.940664,6.959912,1,5,9,1977,05/09/1977,Cologne,North Rhine-Westphalia,West Germany (FRG),Western Europe,Hostage Taking (Kidnapping)
53.361675,-6.245485,1,7,9,1977,07/09/1977,Dublin,Dublin,Ireland,Western Europe,Assassination
54.607712,-5.95621,1,8,9,1977,08/09/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,8,9,1977,08/09/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.580418,7.125102,1,13,9,1977,13/09/1977,Antibes,Alpes-Maritimes,France,Western Europe,Assassination
54.717441,-7.232568,1,13,9,1977,13/09/1977,Gortin,Northern Ireland,United Kingdom,Western Europe,Assassination
54.450971,-6.79434,1,18,9,1977,18/09/1977,Eglish,Northern Ireland,United Kingdom,Western Europe,Assassination
41.400635,2.150913,1,20,9,1977,20/09/1977,Barcelona,Barcelona,Spain,Western Europe,Bombing/Explosion
40.465595,-3.696263,1,20,9,1977,20/09/1977,Madrid,Madrid,Spain,Western Europe,Bombing/Explosion
52.090142,5.109665,1,22,9,1977,22/09/1977,Utrecht,Utrecht,Netherlands,Western Europe,Armed Assault
46.066712,11.119059,2,27,9,1977,27/09/1977,Trento,Trentino-South Tyrol,Italy,Western Europe,Armed Assault
40.465595,-3.696263,1,28,9,1977,28/09/1977,Madrid,Madrid,Spain,Western Europe,Assassination
41.890961,12.490069,1,28,9,1977,28/09/1977,Rome,Lazio,Italy,Western Europe,Armed Assault
41.890961,12.490069,1,30,9,1977,30/09/1977,Rome,Lazio,Italy,Western Europe,Assassination
41.890961,12.490069,1,3,10,1977,03/10/1977,Rome,Lazio,Italy,Western Europe,Assassination
53.361675,-6.245485,1,5,10,1977,05/10/1977,Dublin,Dublin,Ireland,Western Europe,Assassination
43.258434,-2.921819,1,7,10,1977,07/10/1977,Bilbao,Biscay,Spain,Western Europe,Assassination
54.607712,-5.95621,1,7,10,1977,07/10/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,3,8,10,1977,08/10/1977,Bilbao,Biscay,Spain,Western Europe,Assassination
54.33007,-6.822644,1,8,10,1977,08/10/1977,Tynan,Northern Ireland,United Kingdom,Western Europe,Assassination
40.465595,-3.696263,1,10,10,1977,10/10/1977,Madrid,Madrid,Spain,Western Europe,Assassination
45.072731,7.679541,1,10,10,1977,10/10/1977,Turin,Piedmont,Italy,Western Europe,Facility/Infrastructure Attack
54.462837,-7.026944,1,12,10,1977,12/10/1977,Ballygawley,Northern Ireland,United Kingdom,Western Europe,Armed Assault
39.569505,2.649965,4,13,10,1977,13/10/1977,Palma de Mallorca,Balearic Islands,Spain,Western Europe,Hijacking
43.267454,-2.020169,1,17,10,1977,17/10/1977,Lasarte,Gipuzcoa,Spain,Western Europe,Assassination
54.250039,-6.703625,1,18,10,1977,18/10/1977,Keady,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,19,10,1977,19/10/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
45.469212,9.174508,1,23,10,1977,23/10/1977,Milan,Lombardy,Italy,Western Europe,Assassination
54.755402,-6.606029,1,26,10,1977,26/10/1977,Magherafelt,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.338233,-1.789272,1,1,11,1977,01/11/1977,Irun,Gipuzcoa,Spain,Western Europe,Assassination
54.607712,-5.95621,1,4,11,1977,04/11/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,11,11,1977,11/11/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
40.712294,-4.19231,1,12,11,1977,12/11/1977,San Rafael,Segovia,Spain,Western Europe,Assassination
44.407062,8.933989,1,19,11,1977,19/11/1977,Genoa,Liguria,Italy,Western Europe,Assassination
42.815372,-1.653616,1,26,11,1977,26/11/1977,Pamplona,Navarre,Spain,Western Europe,Assassination
41.126,16.868378,1,28,11,1977,28/11/1977,Bari,Apulia,Italy,Western Europe,Assassination
,,1,0,12,1977,30/11/1977,Unknown,Unknown,Greece,Western Europe,Bombing/Explosion
,,1,0,12,1977,30/11/1977,Unknown,Unknown,Malta,Western Europe,Bombing/Explosion
48.856644,2.34233,1,2,12,1977,02/12/1977,Paris,Paris,France,Western Europe,Assassination
41.890961,12.490069,1,5,12,1977,05/12/1977,Rome,Lazio,Italy,Western Europe,Assassination
42.815372,-1.653616,3,10,12,1977,10/12/1977,Pamplona,Navarre,Spain,Western Europe,Assassination
43.338233,-1.789272,1,14,12,1977,14/12/1977,Irun,Gipuzcoa,Spain,Western Europe,Assassination
54.607712,-5.95621,1,14,12,1977,14/12/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,12,1977,18/12/1977,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
41.890961,12.490069,1,23,12,1977,23/12/1977,Rome,Lazio,Italy,Western Europe,Assassination
41.890961,12.490069,1,27,12,1977,27/12/1977,Rome,Lazio,Italy,Western Europe,Assassination
41.890961,12.490069,1,27,12,1977,27/12/1977,Rome,Lazio,Italy,Western Europe,Assassination
41.890961,12.490069,1,28,12,1977,28/12/1977,Rome,Lazio,Italy,Western Europe,Assassination
41.497319,13.749924,1,4,1,1978,04/01/1978,Piedimonte San Germano,Lazio,Italy,Western Europe,Assassination
51.504387,-0.140041,1,4,1,1978,04/01/1978,London,England,United Kingdom,Western Europe,Assassination
41.890961,12.490069,3,7,1,1978,07/01/1978,Rome,Lazio,Italy,Western Europe,Assassination
54.183052,-6.341388,1,12,1,1978,12/01/1978,Newry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
41.400635,2.150913,4,15,1,1978,15/01/1978,Barcelona,Barcelona,Spain,Western Europe,Facility/Infrastructure Attack
42.815372,-1.653616,3,16,1,1978,16/01/1978,Pamplona,Navarre,Spain,Western Europe,Unknown
41.400635,2.150913,4,22,1,1978,22/01/1978,Barcelona,Barcelona,Spain,Western Europe,Facility/Infrastructure Attack
54.795954,-7.683538,1,29,1,1978,29/01/1978,Killygordon,Donegal,Ireland,Western Europe,Armed Assault
54.607712,-5.95621,1,4,2,1978,04/02/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.594562,-6.931393,1,7,2,1978,07/02/1978,Pomeroy,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,8,2,1978,08/02/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,2,11,2,1978,11/02/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
41.890961,12.490069,1,14,2,1978,14/02/1978,Rome,Lazio,Italy,Western Europe,Assassination
54.607712,-5.95621,14,17,2,1978,17/02/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
35.166722,33.367574,16,18,2,1978,18/02/1978,Nicosia,Nicosia,Cyprus,Western Europe,Assassination
45.434336,12.338786,1,21,2,1978,21/02/1978,Venice,Veneto,Italy,Western Europe,Bombing/Explosion
43.3282,-3.031509,1,24,2,1978,24/02/1978,Santurce,Biscay,Spain,Western Europe,Assassination
55.011562,-7.312045,1,28,2,1978,28/02/1978,Rosemount,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,1,3,1978,01/03/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,2,3,3,1978,03/03/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
42.84964,-2.692359,2,5,3,1978,05/03/1978,Vitoria,Alava,Spain,Western Europe,Assassination
54.347539,-6.656108,1,5,3,1978,05/03/1978,Armagh,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
51.219062,4.40289,1,7,3,1978,07/03/1978,Antwerp,Flanders,Belgium,Western Europe,Hostage Taking (Kidnapping)
54.42071,-6.443767,2,8,3,1978,08/03/1978,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
40.465595,-3.696263,1,10,3,1978,10/03/1978,Vallecas,Madrid,Spain,Western Europe,Assassination
43.203792,-2.050079,1,10,3,1978,10/03/1978,Aduna,Guipuzcoa,Spain,Western Europe,Assassination
45.072731,7.679541,1,10,3,1978,10/03/1978,Turin,Piedmont,Italy,Western Europe,Assassination
52.992753,6.564228,1,13,3,1978,13/03/1978,Assen,Drenthe,Netherlands,Western Europe,Hostage Taking (Barricade Incident)
43.258434,-2.921819,1,16,3,1978,16/03/1978,Bilbao,Biscay,Spain,Western Europe,Assassination
41.890961,12.490069,6,16,3,1978,16/03/1978,Rome,Lazio,Italy,Western Europe,Hostage Taking (Kidnapping)
43.258434,-2.921819,2,17,3,1978,17/03/1978,Bilbao,Biscay,Spain,Western Europe,Bombing/Explosion
43.258434,-2.921819,2,17,3,1978,17/03/1978,Bilbao,Biscay,Spain,Western Europe,Bombing/Explosion
54.842824,-6.667731,1,17,3,1978,17/03/1978,Maghera,Northern Ireland,United Kingdom,Western Europe,Armed Assault
40.465595,-3.696263,1,22,3,1978,22/03/1978,Madrid,Madrid,Spain,Western Europe,Assassination
54.607712,-5.95621,1,8,4,1978,08/04/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
41.890961,12.490069,1,11,4,1978,11/04/1978,Rome,Lazio,Italy,Western Europe,Assassination
54.08629,-6.576966,1,14,4,1978,14/04/1978,Creggan,Northern Ireland,United Kingdom,Western Europe,Assassination
54.684823,-5.965868,1,14,4,1978,14/04/1978,Newtownabbey,Northern Ireland,United Kingdom,Western Europe,Armed Assault
55.12888,-6.326545,1,15,4,1978,15/04/1978,Armoy,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
45.469212,9.174508,1,19,4,1978,19/04/1978,Milan,Lombardy,Italy,Western Europe,Assassination
54.515694,-6.055724,1,22,4,1978,22/04/1978,Lisburn,Northern Ireland,United Kingdom,Western Europe,Assassination
43.291618,-1.977903,2,2,5,1978,02/05/1978,San Sebastian,Gipuzcoa,Spain,Western Europe,Assassination
48.856644,2.34233,1,5,5,1978,05/05/1978,Paris,Paris,France,Western Europe,Assassination
42.815372,-1.653616,1,9,5,1978,09/05/1978,Pamplona,Navarre,Spain,Western Europe,Assassination
43.258434,-2.921819,2,11,5,1978,11/05/1978,Bilbao,Biscay,Spain,Western Europe,Armed Assault
48.856644,2.34233,5,20,5,1978,20/05/1978,Paris,Paris,France,Western Europe,Bombing/Explosion
43.338233,-1.789272,1,24,5,1978,24/05/1978,Irun,Gipuzcoa,Spain,Western Europe,Armed Assault
54.607712,-5.95621,2,25,5,1978,25/05/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
54.607712,-5.95621,1,27,5,1978,27/05/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
40.465595,-3.696263,3,2,6,1978,02/06/1978,Madrid,Madrid,Spain,Western Europe,Assassination
54.088462,-6.37122,1,3,6,1978,03/06/1978,Jonesborough,Northern Ireland,United Kingdom,Western Europe,Armed Assault
46.064913,13.230734,1,6,6,1978,06/06/1978,Udine,Friuli-Venezia Giulia,Italy,Western Europe,Assassination
55.011562,-7.312045,1,16,6,1978,16/06/1978,Londonderry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.18064,-6.410521,2,17,6,1978,17/06/1978,Camlough,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,17,6,1978,17/06/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Unarmed Assault
54.607712,-5.95621,1,19,6,1978,19/06/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,4,20,6,1978,20/06/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
44.407062,8.933989,1,21,6,1978,21/06/1978,Genoa,Liguria,Italy,Western Europe,Assassination
43.136978,-2.073914,1,21,6,1978,21/06/1978,Tolosa,Gipuzcoa,Spain,Western Europe,Assassination
54.077313,-6.608787,1,25,6,1978,25/06/1978,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.296399,-7.871465,1,25,6,1978,25/06/1978,Belcoo,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.258434,-2.921819,1,28,6,1978,28/06/1978,Bilbao,Biscay,Spain,Western Europe,Assassination
43.258434,-2.921819,1,29,6,1978,29/06/1978,Bilbao,Biscay,Spain,Western Europe,Assassination
43.388051,-1.663055,1,2,7,1978,02/07/1978,Saint-Jean-de-Luz,Pyrenees-Atlantiques,France,Western Europe,Assassination
54.706718,-7.592867,1,4,7,1978,04/07/1978,Castlederg,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.280364,-2.171588,1,7,7,1978,07/07/1978,Zarauz,Gipuzcoa,Spain,Western Europe,Assassination
43.208759,-2.774116,1,8,7,1978,08/07/1978,Lemorieta,Biscay,Spain,Western Europe,Assassination
51.504387,-0.140041,1,9,7,1978,09/07/1978,London,England,United Kingdom,Western Europe,Assassination
54.077313,-6.608787,1,12,7,1978,12/07/1978,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.50853,-6.763131,1,19,7,1978,19/07/1978,Dungannon,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
40.465595,-3.696263,2,21,7,1978,21/07/1978,Madrid,Madrid,Spain,Western Europe,Assassination
54.607712,-5.95621,1,26,7,1978,26/07/1978,Finaghy,Northern Ireland,United Kingdom,Western Europe,Armed Assault
48.856644,2.34233,2,31,7,1978,31/07/1978,Paris,Paris,France,Western Europe,Hostage Taking (Barricade Incident)
54.863117,-6.278343,1,2,8,1978,02/08/1978,Ballymena,Northern Ireland,United Kingdom,Western Europe,Assassination
48.856644,2.34233,2,3,8,1978,03/08/1978,Paris,Paris,France,Western Europe,Assassination
55.011562,-7.312045,1,11,8,1978,11/08/1978,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
54.787715,-6.492314,1,17,8,1978,17/08/1978,Unknown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.250039,-6.703625,1,19,8,1978,19/08/1978,Keady,Northern Ireland,United Kingdom,Western Europe,Armed Assault
51.504387,-0.140041,2,20,8,1978,20/08/1978,London,England,United Kingdom,Western Europe,Armed Assault
54.418875,-8.088046,1,21,8,1978,21/08/1978,Garrison,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,27,8,1978,27/08/1978,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
42.880447,-8.546303,1,28,8,1978,28/08/1978,Santiago de Compostela,A Coruna,Spain,Western Europe,Assassination
